               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10062,            0.031763,                   0,           0.0034148,             0.16327,            0.008771,           0.0024046,            0.050968,            0.020697,                   0,              0.0892,              0.0012,              0.0012
